Country,Job Title,Age,Quantity,Percentage
Czechia,Data Manager,54,14.0,0.24552788495264818
Czechia,,24,,
Czechia,Data Modeling Specialist,46,81.0,1.4205541915117503
Czechia,Database Administration Associate,49,73.0,1.28025254296738
Czechia,,19,,
Czechia,Computer or Data Processing Systems Consultant,51,88.0,1.5433181339880744
Czechia,,49,,
Czechia,,26,,
Czechia,Database Designer,61,64.0,1.122413188354963
Czechia,Internet Database Specialist,29,72.0,1.2627148368993335
Czechia,,27,,
Czechia,,67,,
Czechia,Data Administrator,46,86.0,1.5082427218519818
Czechia,Database Coordinator,31,81.0,1.4205541915117503
Czechia,Data Warehouse Developer,50,62.0,1.0873377762188705
Czechia,Database Consultant,49,84.0,1.4731673097158893
Czechia,,64,,
Czechia,Database Tester,53,77.0,1.350403367239565
Czechia,Computer or Data Processing Systems Consultant,44,88.0,1.5433181339880744
Czechia,Data Processing Systems Analyst,34,76.0,1.3328656611715188
Czechia,,51,,
Czechia,Data Processing Services Sales Representative,49,12.0,0.2104524728165556
Czechia,Geographic Information Systems Data Specialist (GIS Data Specialist),47,87.0,1.525780427920028
Czechia,,30,,
Czechia,Database Security Expert,42,62.0,1.0873377762188705
Czechia,,26,,
Czechia,,30,,
Czechia,Data Processing Equipment Repairer,39,11.0,0.1929147667485093
Czechia,Database Engineer,36,77.0,1.350403367239565
Czechia,Data Warehouse Analyst,24,69.0,1.2101017186951946
Czechia,Geographic Information Systems Database Administrator (GIS Database Administrator),30,73.0,1.28025254296738
Czechia,,31,,
Czechia,,33,,
Czechia,Data Entry Specialist,48,10.0,0.175377060680463
Czechia,Data Processing Systems Project Planner,45,65.0,1.1399508944230095
Czechia,Database Security Administrator,44,71.0,1.2451771308312873
Czechia,Director of Data Operations,63,78.0,1.3679410733076114
Czechia,Database Security Administrator,30,71.0,1.2451771308312873
Czechia,Data Architect,47,88.0,1.5433181339880744
Czechia,Geographic Information Systems Data Specialist (GIS Data Specialist),49,87.0,1.525780427920028
Czechia,Marketing Database Analyst,46,15.0,0.2630655910206945
Czechia,Data Security Analyst,27,77.0,1.350403367239565
Czechia,Data Control Assistant,33,8.0,0.14030164854437038
Czechia,Data Warehouse Architect,32,77.0,1.350403367239565
Czechia,Database Architect,30,72.0,1.2627148368993335
Czechia,,43,,
Czechia,Database Development Project Manager,47,11.0,0.1929147667485093
Czechia,,27,,
Czechia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),53,88.0,1.5433181339880744
Czechia,,30,,
Czechia,Director of Data Operations,48,78.0,1.3679410733076114
Czechia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),43,85.0,1.4907050157839354
Czechia,Data Technician,69,9.0,0.1578393546124167
Czechia,Data Communications Analyst,51,69.0,1.2101017186951946
Czechia,Data Management Associate,34,72.0,1.2627148368993335
Czechia,Head of Information Systems and Data Processing,49,71.0,1.2451771308312873
Czechia,"Naval Tactical Data System--Combat Information Center Watch Officer, General",41,15.0,0.2630655910206945
Czechia,Naval Tactical Data System--Combat Information Center Officer,50,17.0,0.2981410031567871
Czechia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),46,85.0,1.4907050157839354
Czechia,Databases Computer Consultant,56,52.0,0.9119607155384076
Czechia,Data Storage Specialist,55,83.0,1.4556296036478429
Czechia,,38,,
Czechia,,30,,
Czechia,,34,,
Czechia,Data Processing Systems Analyst,56,76.0,1.3328656611715188
Czechia,,24,,
Czechia,Database Architect,31,72.0,1.2627148368993335
Czechia,,18,,
Czechia,Flight Test Data Acquisition Technician,23,13.0,0.2279901788846019
Czechia,Automatic Data Processing Planner,47,78.0,1.3679410733076114
Czechia,,22,,
Czechia,,21,,
Germany,Data Architect,42,88.0,1.5433181339880744
Germany,Data Processing Manager,29,73.0,1.28025254296738
Germany,,48,,
Germany,Database Administration Manager,33,65.0,1.1399508944230095
Germany,Database Consultant,50,84.0,1.4731673097158893
Germany,,20,,
Germany,,18,,
Germany,Database Design Analyst,45,58.0,1.0171869519466854
Germany,,50,,
Germany,Database Specialist,59,61.0,1.0698000701508243
Germany,Data Processing Manager,47,73.0,1.28025254296738
Germany,Data Processing Services Sales Representative,49,12.0,0.2104524728165556
Germany,Data Storage Specialist,40,83.0,1.4556296036478429
Germany,Automatic Data Processing Planner (ADP Planner),28,77.0,1.350403367239565
Germany,,33,,
Germany,Data Communications Analyst,43,69.0,1.2101017186951946
Germany,Geographic Information Systems Data Manager (GIS Data Manager),45,64.0,1.122413188354963
Germany,Clinical Data Management Manager (CDM Manager),45,17.0,0.2981410031567871
Germany,Data Systems Manager,44,69.0,1.2101017186951946
Germany,,19,,
Germany,,57,,
Germany,,24,,
Germany,Database Security Expert,48,62.0,1.0873377762188705
Germany,Database Engineer,60,77.0,1.350403367239565
Germany,Data Officer,44,101.0,1.7713083128726763
Germany,Data Officer,45,101.0,1.7713083128726763
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),44,88.0,1.5433181339880744
Germany,Data Transcriber,46,14.0,0.24552788495264818
Germany,,56,,
Germany,Database Architect,35,72.0,1.2627148368993335
Germany,Data Processing Equipment Repairer,47,11.0,0.1929147667485093
Germany,Data Processing Services Sales Representative,23,12.0,0.2104524728165556
Germany,,31,,
Germany,Database Software Technician,44,76.0,1.3328656611715188
Germany,Data Administrator,37,86.0,1.5082427218519818
Germany,Data Collection Technician,53,19.0,0.3332164152928797
Germany,,36,,
Germany,,18,,
Germany,,48,,
Germany,Database Tester,30,77.0,1.350403367239565
Germany,Data Administrator,55,86.0,1.5082427218519818
Germany,,22,,
Germany,,30,,
Germany,Oracle Database Administrator (Oracle DBA),54,78.0,1.3679410733076114
Germany,Data Officer,33,101.0,1.7713083128726763
Germany,,30,,
Germany,,19,,
Germany,,20,,
Germany,,47,,
Germany,,20,,
Germany,,19,,
Germany,,61,,
Germany,Database Administration Manager,30,65.0,1.1399508944230095
Germany,Data Warehouse Analyst,49,69.0,1.2101017186951946
Germany,Database Specialist,52,61.0,1.0698000701508243
Germany,Automatic Data Processing Planner,44,78.0,1.3679410733076114
Germany,Data Miner,46,72.0,1.2627148368993335
Germany,Electronic Data Processing Auditor (EDP Auditor),31,65.0,1.1399508944230095
Germany,Data Input Clerk,47,15.0,0.2630655910206945
Germany,Electronic Data Interchange System Developer (EDI System Developer),34,60.0,1.052262364082778
Germany,,24,,
Germany,Database Design Analyst,60,58.0,1.0171869519466854
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),30,85.0,1.4907050157839354
Germany,,23,,
Germany,,24,,
Germany,,31,,
Germany,Data Warehouse Analyst,50,69.0,1.2101017186951946
Germany,,55,,
Germany,,35,,
Germany,,62,,
Germany,Data Storage Specialist,49,83.0,1.4556296036478429
Germany,,56,,
Germany,Automatic Data Processing Planner,44,78.0,1.3679410733076114
Germany,,29,,
Germany,,30,,
Germany,Geographic Information Systems Data Manager (GIS Data Manager),44,64.0,1.122413188354963
Germany,Database Specialist,26,61.0,1.0698000701508243
Germany,Data Modeling Specialist,54,81.0,1.4205541915117503
Germany,,49,,
Germany,Database Software Technician,43,76.0,1.3328656611715188
Germany,,56,,
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),58,85.0,1.4907050157839354
Germany,Data Security Administrator,29,67.0,1.175026306559102
Germany,,49,,
Germany,Data Processing Consultant,48,53.0,0.9294984216064539
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),45,73.0,1.28025254296738
Germany,Data Processing Systems Project Planner,46,65.0,1.1399508944230095
Germany,,29,,
Germany,,23,,
Germany,,56,,
Germany,,19,,
Germany,Data Coordinator,45,88.0,1.5433181339880744
Germany,,51,,
Germany,Databases Software Consultant,21,44.0,0.7716590669940372
Germany,Data Reduction Technician,33,15.0,0.2630655910206945
Germany,Internet Database Specialist,46,72.0,1.2627148368993335
Germany,Data Miner,52,72.0,1.2627148368993335
Germany,Database Administration Project Manager,22,13.0,0.2279901788846019
Germany,,20,,
Germany,Data Processing Systems Project Planner,55,65.0,1.1399508944230095
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),57,73.0,1.28025254296738
Germany,Geographic Information Systems Database Administrator (GIS Database Administrator),48,73.0,1.28025254296738
Germany,Database Security Expert,29,62.0,1.0873377762188705
Germany,Data Storage Specialist,36,83.0,1.4556296036478429
Germany,,58,,
Germany,Field Traffic Data Technician,35,16.0,0.28060329708874077
Germany,Computer or Data Processing Systems Consultant,45,88.0,1.5433181339880744
Germany,,38,,
Germany,,33,,
Germany,Database Administration Manager,55,65.0,1.1399508944230095
Germany,,29,,
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),44,69.0,1.2101017186951946
Germany,,52,,
Germany,Database Software Technician,27,76.0,1.3328656611715188
Germany,,25,,
Germany,,39,,
Germany,,49,,
Germany,Database Software Technician,33,76.0,1.3328656611715188
Germany,Database Administration Manager,38,65.0,1.1399508944230095
Germany,Data Warehouse Architect,56,77.0,1.350403367239565
Germany,,21,,
Germany,,19,,
Germany,Data Processing Manager,52,73.0,1.28025254296738
Germany,Oracle Database Administrator (Oracle DBA),65,78.0,1.3679410733076114
Germany,Automatic Data Processing Planner,32,78.0,1.3679410733076114
Germany,Data Security Administrator,36,67.0,1.175026306559102
Germany,Database Management System Specialist (DBMS Specialist),46,76.0,1.3328656611715188
Germany,Oracle Database Administrator (Oracle DBA),25,78.0,1.3679410733076114
Germany,,59,,
Germany,Database Specialist,27,61.0,1.0698000701508243
Germany,Data Administrator,55,86.0,1.5082427218519818
Germany,,19,,
Germany,Automatic Data Processing Planner,40,78.0,1.3679410733076114
Germany,Data Management Information Technology Specialist,54,61.0,1.0698000701508243
Germany,,62,,
Germany,Data Officer,61,101.0,1.7713083128726763
Germany,,44,,
Germany,,52,,
Germany,Database Design Analyst,57,58.0,1.0171869519466854
Germany,,58,,
Germany,Data Coordinator,37,88.0,1.5433181339880744
Germany,,45,,
Germany,,22,,
Germany,Internet Database Specialist,64,72.0,1.2627148368993335
Germany,Database Administration Manager,49,65.0,1.1399508944230095
Germany,Data Modeling Specialist,26,81.0,1.4205541915117503
Germany,,44,,
Germany,,21,,
Germany,Database Security Expert,45,62.0,1.0873377762188705
Germany,,23,,
Germany,Data Officer,57,101.0,1.7713083128726763
Germany,,39,,
Germany,Data Warehouse Developer,69,62.0,1.0873377762188705
Germany,,20,,
Germany,Database Software Technician,31,76.0,1.3328656611715188
Germany,,49,,
Germany,Clinical Data Abstractor,32,11.0,0.1929147667485093
Germany,,33,,
Germany,Database Architect,34,72.0,1.2627148368993335
Germany,,36,,
Germany,,22,,
Germany,Data Management Information Technology Specialist,31,61.0,1.0698000701508243
Germany,,19,,
Germany,Database Administration Manager,30,65.0,1.1399508944230095
Germany,Data Control Clerk Supervisor,47,8.0,0.14030164854437038
Germany,,43,,
Germany,,21,,
Germany,Database Administrator (DBA),34,10.0,0.175377060680463
Germany,Database Development and Administration Project Manager,41,75.0,1.3153279551034724
Germany,Geographic Information Systems Data Administrator (GIS Data Administrator),57,69.0,1.2101017186951946
Germany,Data Warehousing Engineer,57,59.0,1.0347246580147316
Germany,Data Scientist,40,67.0,1.175026306559102
Germany,Database Consultant,50,84.0,1.4731673097158893
Germany,,44,,
Germany,,35,,
Germany,,21,,
Germany,,58,,
Germany,Data Warehousing Specialist,27,59.0,1.0347246580147316
Germany,,26,,
Germany,Geographic Information Systems Data Manager (GIS Data Manager),54,64.0,1.122413188354963
Germany,,34,,
Germany,Database Marketing Analyst,41,61.0,1.0698000701508243
Germany,Database Manager,31,78.0,1.3679410733076114
Germany,Database Coordinator,26,81.0,1.4205541915117503
Germany,Data Storage Specialist,56,83.0,1.4556296036478429
Germany,Automatic Data Processing Planner (ADP Planner),62,77.0,1.350403367239565
Germany,Clinical Data Coordinator,20,10.0,0.175377060680463
Germany,,21,,
Germany,Data Center Operator,51,17.0,0.2981410031567871
Germany,,55,,
Germany,Data Communications Software Consultant,48,73.0,1.28025254296738
Germany,,43,,
Germany,,23,,
Germany,Database Development and Administration Project Manager,51,75.0,1.3153279551034724
Germany,,40,,
Germany,,25,,
Germany,,19,,
Germany,,24,,
Germany,Medical Data Analyst,49,13.0,0.2279901788846019
Germany,,29,,
Germany,Data Security Administrator,63,67.0,1.175026306559102
Germany,,30,,
Germany,Data Processing Systems Project Planner,55,65.0,1.1399508944230095
Germany,,58,,
Germany,,69,,
Germany,,49,,
Germany,Datastage Developer,64,10.0,0.175377060680463
Germany,Data Warehouse Developer,56,62.0,1.0873377762188705
Germany,,40,,
Germany,Data Warehouse Architect,57,77.0,1.350403367239565
Germany,,65,,
Germany,Database Consultant,22,84.0,1.4731673097158893
Germany,Data Communications Analyst,65,69.0,1.2101017186951946
Germany,Database Designer,40,64.0,1.122413188354963
Germany,Data Processing Manager,26,73.0,1.28025254296738
Germany,,46,,
Germany,,26,,
Germany,Database Tester,39,77.0,1.350403367239565
Germany,,24,,
Germany,Data Warehousing Engineer,54,59.0,1.0347246580147316
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),42,87.0,1.525780427920028
Germany,Database Management System Specialist (DBMS Specialist),29,76.0,1.3328656611715188
Germany,,25,,
Germany,,18,,
Germany,,50,,
Germany,,54,,
Germany,Oracle Database Administrator (Oracle DBA),41,78.0,1.3679410733076114
Germany,Geographic Information Systems Data Specialist (GIS Data Specialist),30,87.0,1.525780427920028
Germany,Database Modeler,49,64.0,1.122413188354963
Germany,Database Specialist,37,61.0,1.0698000701508243
Germany,Data Coordinator,45,88.0,1.5433181339880744
Germany,Data Storage Specialist,30,83.0,1.4556296036478429
Germany,Data Processing Consultant,46,53.0,0.9294984216064539
Germany,,51,,
Germany,Data Warehousing Manager,31,61.0,1.0698000701508243
Germany,Data Storage Specialist,56,83.0,1.4556296036478429
Germany,,19,,
Germany,Data Warehouse Analyst,24,69.0,1.2101017186951946
Germany,,57,,
Germany,,31,,
Germany,Data Modeling Specialist,31,81.0,1.4205541915117503
Germany,,19,,
Germany,,35,,
Germany,Data Processing Systems Analyst,53,76.0,1.3328656611715188
Germany,,50,,
Germany,Database Engineer,45,77.0,1.350403367239565
Germany,Data Administrator,36,86.0,1.5082427218519818
Germany,Data Storage Specialist,57,83.0,1.4556296036478429
Germany,,36,,
Germany,GPS Field Data Collector (Global Positioning System Field Data Collector),57,11.0,0.1929147667485093
Germany,Electronic Data Interchange System Developer (EDI System Developer),59,60.0,1.052262364082778
Germany,,66,,
Germany,,44,,
Germany,Database Consultant,44,84.0,1.4731673097158893
Germany,,50,,
Germany,,49,,
Germany,Databases Software Consultant,45,44.0,0.7716590669940372
Germany,Automatic Data Processing Customer Liaison (ADP Customer Liaison),27,88.0,1.5433181339880744
Germany,GPS Field Data Collector (Global Positioning System Field Data Collector),47,11.0,0.1929147667485093
Germany,SQL Database Administrator,44,65.0,1.1399508944230095
Germany,,58,,
Germany,Database Manager,56,78.0,1.3679410733076114
Germany,,48,,
Germany,Automatic Data Processing Planner (ADP Planner),46,77.0,1.350403367239565
Germany,Database Software Technician,53,76.0,1.3328656611715188
Germany,Director of Data Operations,57,78.0,1.3679410733076114
Germany,,41,,
Germany,,36,,
Germany,Database Architect,52,72.0,1.2627148368993335
Germany,,52,,
Germany,,42,,
Germany,,55,,
Germany,,56,,
Germany,Data Transcriber,39,14.0,0.24552788495264818
Germany,Oracle Database Administrator (Oracle DBA),51,78.0,1.3679410733076114
Germany,,23,,
Germany,,53,,
Germany,,30,,
Germany,,21,,
Germany,,22,,
Germany,Data Sciences Director,52,16.0,0.28060329708874077
Germany,Data Systems Manager,46,69.0,1.2101017186951946
Germany,,23,,
Germany,Data Officer,44,101.0,1.7713083128726763
Germany,,42,,
Germany,Data Processing Systems Project Planner,43,65.0,1.1399508944230095
Germany,,27,,
Germany,Data Warehouse Architect,34,77.0,1.350403367239565
Germany,Database Analyst,45,22.0,0.3858295334970186
Germany,Oracle Database Administrator (Oracle DBA),36,78.0,1.3679410733076114
Germany,,58,,
Germany,Database Manager,25,78.0,1.3679410733076114
Germany,Oracle Database Administrator (Oracle DBA),50,78.0,1.3679410733076114
Germany,,29,,
Germany,Data Communications Analyst,49,69.0,1.2101017186951946
Germany,Data Entry Technician,41,10.0,0.175377060680463
Germany,Data Security Administrator,29,67.0,1.175026306559102
Germany,Data Warehouse Developer,49,62.0,1.0873377762188705
Germany,Data Keyer,26,9.0,0.1578393546124167
Germany,Data Keyer,51,9.0,0.1578393546124167
Germany,,27,,
Germany,,56,,
Germany,Data Management Information Technology Specialist,50,61.0,1.0698000701508243
Germany,Data Officer,29,101.0,1.7713083128726763
Germany,,51,,
Germany,SCADA Technician (Supervisory Control and Data Acquisition Technician),45,13.0,0.2279901788846019
Germany,Automatic Data Processing Systems Security Specialist (ADP Systems Security),52,85.0,1.4907050157839354
Germany,Data Center Operator,20,17.0,0.2981410031567871
